row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
15	20	152.75	plate.jpg.dat	1	319	490.454457091841	NA	NA
15	21	188.5	plate.jpg.dat	1	335	593.003039731358	NA	NA
15	22	159.5	plate.jpg.dat	1	351	529.70190402258	NA	NA
15	23	163	plate.jpg.dat	1	367	556.078239479438	NA	status=JK
15	24	185.5	plate.jpg.dat	1	383	524.114284111814	NA	NA
16	1	233.5	plate.jpg.dat	1	16	603.346020949457	NA	status=JK
16	2	208.75	plate.jpg.dat	1	32	625.30920872934	NA	NA
16	3	185.25	plate.jpg.dat	1	48	573.82409344229	NA	NA
16	4	178.25	plate.jpg.dat	1	64	514.236567109706	NA	status=JK
16	5	166	plate.jpg.dat	1	80	501.885586008655	NA	NA
16	6	170.75	plate.jpg.dat	1	96	535.72833384889	NA	NA
16	7	154	plate.jpg.dat	1	112	518.356777206733	NA	status=JK
16	8	150.5	plate.jpg.dat	1	128	473.234825717012	NA	status=JK
16	9	138.75	plate.jpg.dat	1	144	437.228931761234	NA	NA
16	10	158.5	plate.jpg.dat	1	160	490.005632780442	NA	NA
16	11	157.25	plate.jpg.dat	1	176	482.977955581943	NA	NA
16	12	135	plate.jpg.dat	1	192	426.972432004578	NA	NA
16	13	156.25	plate.jpg.dat	1	208	446.651753695961	NA	status=JK
16	14	138	plate.jpg.dat	1	224	420.641977417598	NA	status=JK
16	15	139.25	plate.jpg.dat	1	240	411.087411094743	NA	status=JK
16	16	161.75	plate.jpg.dat	1	256	478.498305438139	NA	NA
16	17	176.75	plate.jpg.dat	1	272	508.92284906365	NA	NA
16	18	183.5	plate.jpg.dat	1	288	512.776713566733	NA	NA
16	19	189.75	plate.jpg.dat	1	304	536.270001436602	NA	NA
16	20	180.75	plate.jpg.dat	1	320	507.797477235822	NA	NA
16	21	190.25	plate.jpg.dat	1	336	542.350419959083	NA	status=JK
16	22	188.5	plate.jpg.dat	1	352	563.613707138494	NA	NA
16	23	182	plate.jpg.dat	1	368	565.206584863656	NA	NA
16	24	236.5	plate.jpg.dat	1	384	622.453454909621	NA	status=JK
