row	col	colonysize	plateid	query	array	ncolonysize	score	kvp
3	36	144	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR020W_DMA201	442.539916831628	NA	NA
3	37	153	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR126C_DMA298	483.622716199738	NA	NA
3	38	171	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR126C_DMA298	548.263211090686	NA	NA
3	39	150	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR019C_DMA202	485.86895617313	NA	NA
3	40	163	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR019C_DMA202	522.849265094831	NA	NA
3	41	172	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR125C_DMA299	546.579451991994	NA	NA
3	42	154	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR125C_DMA299	503.510526721441	NA	NA
3	43	163	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR018C_DMA203	546.615962355111	NA	NA
3	44	173	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR018C_DMA203	595.295232213094	NA	NA
3	45	135	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR122C_DMA300	488.200975041961	NA	NA
3	46	160	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR122C_DMA300	542.424235402827	NA	NA
3	47	180	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	549.766897026733	NA	NA
3	48	157	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	463.401429782939	NA	NA
4	1	248	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	519.972211008815	NA	NA
4	2	208	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YOR202W_DMA1	492.024318791105	NA	NA
4	3	209	cln1cln2M_wt-SN-CLN2_1_mini.jpeg.dat	wt-SN-CLN2	YBR030W_DMA193	553.062605568172	NA	NA
